"","Folder.number","Race","In.Year","In.Month"
"1438","df5bf0556fe85419fe41ae95e3f1036a","Black / African American",2018,2
"1439","2cbba3143c6c621e835770927d2ac9dc","Black / African American",2018,2
"1440","6d678f8e4d291083db2f8c17c9e1e823","Black / African American",2018,2
"1441","af766b9701ff60982f7e9a2ff0745d49","White",2018,2
"1442","ebb179e0fab5d782d2700ae55d058280","White",2018,2
"1443","508e0dd3a0e9721c0783f7ec3b66da70","Black / African American",2018,2
"1444","56ae3b4e759216c460dfd8ae373c0ef5","Black / African American",2018,2
"1445","d135fe29d82ed4b4356d0329e3c0ff54","Black / African American",2018,2
"1446","03f47a5fc2abdd2a9581d4db56b706d6","Black / African American",2018,2
"1447","beee43013130210786119af1357e00a0","Black / African American",2018,2
"1448","53c1d6c7b3f77788504d5c727c2dcf1a","White",2018,2
"1449","faf1b6b6ceff98f3de0153a8e549b77d","Black / African American",2018,2
"1450","325ad0345491b17105787cba4734c9a4","Black / African American",2018,2
"1451","c28b504ae3dd52b11825baa8c6e0d7db","Black / African American",2018,2
"1452","e4f67273b77c8a8bbad03ef5688775c3","Black / African American",2018,2
"1453","9f196255f3a4c5fed4fe1802aadbecb2","White",2018,2
"1454","b9ecf2ef243f4d8bc17b29e7b9e5e4cf","Black / African American",2018,2
"1455","5d7d05be0011fa7ec4d3d55e854fe3fa","Black / African American",2018,2
"1456","159a8f8f7c6d2ca262548b90be0cbad5","Black / African American",2018,2
"1457","697e680e4398857e6815ad61ad3e0050","Black / African American",2018,2
"1458","26d4885d54fe98b47d7573a394b8ccf3","Black / African American",2018,2
"1459","8264a255527b992a89d662b2f32a3bb9","Asian / Pacific Islander",2018,2
"1460","f00e2cf1a328c77056f4f359066966ec","Black / African American",2018,2
"1461","ca8e3d7526ca19fd2770bdc79c009654","Black / African American",2018,2
"1462","438b5295a4cf1eace825d483565383bd","Black / African American",2018,2
"1463","dfbc32cb9a90739d2e2be4248f5baa36","White",2018,2
"1464","0161c4e6088b13d3a3c20cbecc8e7381","White",2018,2
"1465","8a19bdbabdb274e8a0756881dc5e9a00","White",2018,2
"1466","c528d997015dd771a204ddca5a87b0db","Black / African American",2018,2
"1467","d12de559f37d6c2c9ce941beeb673951","White",2018,2
"1468","1473f57b1e2e3681634f03edd7ef9e22","Black / African American",2018,2
"1469","067afe804b52bfe30a9ba94ea019515c","White",2018,2
"1470","8df1e0ed6941e6c45c4041dde23d30f5","Black / African American",2018,2
"1471","27d7632607084ab50f3916ba7bf0084f","Black / African American",2018,2
"1472","1d8662610d65141448329b92ef0bfcd3","Black / African American",2018,2
"1473","a102aa57b0dbd7e2d4a138aeb5e667c9","Black / African American",2018,2
"1474","96b889aa0f536751d17eca9c31d5f1ed","Black / African American",2018,2
"1475","e4a47118bf1f7f9260541cc63deaf47b","Black / African American",2018,2
"1476","2ac810aa8c4d5c1559b049526708d722","Black / African American",2018,2
"1477","21506387db8e392ed6d3f7b01869a194","Black / African American",2018,2
"1478","05a92c65340464a6445d3c24e2c512f9","White",2018,2
"1479","a1ce400d435b4dac72747139d8cf2c1e","Black / African American",2018,2
"1480","85a2cba62f0ae960511d2fc6e53bbf09","Black / African American",2018,2
"1481","ffe0aa4986fcc15c8a544cce2471178f","Black / African American",2018,2
"1482","469606811b023f171f39cd622d303dfa","Black / African American",2018,2
"1483","c0f1a73164e80a5215b0d7a5790d8b5b","Black / African American",2018,2
"1484","bde4cc13249ef611e05b61994c47af8d","Black / African American",2018,2
"1485","b0b5cdabf721a98d9221f13e4dd2a53a","Black / African American",2018,2
"1486","ef4b871aaa740f35de9ad96c91d5e1d7","Black / African American",2018,2
"1487","7eee7ffe6a6ff210de800b27743e6438","Black / African American",2018,2
"1488","35be16a428174512dc69eff79d9200e4","Black / African American",2018,2
"1489","b14a5768352a5e712d2fe1b4fd0992e7","White",2018,2
"1490","e4d138ba19d7be496d4dd75b501adefc","Black / African American",2018,2
"1491","d0a6d5705e343e543d222caf02041892","White",2018,2
"1492","16f35e225d030663c25f4248ee56b65e","Black / African American",2018,2
"1493","898b0771aa001cee3665c1a6fa101674","Black / African American",2018,2
"1494","b8760977d1cfbbc9ec2b3150a7986c8f","White",2018,2
"1495","b3885f27dae5a5bffa1e72f1c309ec1d","White",2018,2
"1496","a129e10f89d2173aa14df9829c668e1e","Black / African American",2018,2
"1497","3fd28b72b23c86530f6c5ffc8c84e7f8","Black / African American",2018,2
"1498","90fac5ab3ec4ad50337abd1ae2fd0211","Black / African American",2018,2
"1499","d6fabd283e838056cd22cfd9cc1f5158","White",2018,2
"1500","10c060afc868ea936d6e67eaee2edc9e","Black / African American",2018,2
"1501","51a64c22e09c9d91bf0346b3a06b4cba","Black / African American",2018,2
"1502","0643802825c549d6028e4fcefaca1a4d","Black / African American",2018,2
"1503","78862a76d46e320a05c4c7e18a10c10c","White",2018,2
"1504","7fe7ad8dad1b4391064bb26c4550b78a","White",2018,2
"1505","1ef210034925d7b739824e7bb7f29716","Black / African American",2018,2
"1506","a50b866151be02815c225fb7df4f4f30","Black / African American",2018,2
"1507","41e45c81b53edb7042c6b6e3913b0dc2","Black / African American",2018,2
"1508","eda51bd1aa3ce5caa8239b90eb537c7e","Black / African American",2018,2
"1509","511fc49063fbe596638f64de9976e71d","Black / African American",2018,2
"1510","a582fe759faa7e13079f545db7c2385b","Black / African American",2018,2
"1511","b9403a5d47a294b13f7245ae604ca133","Black / African American",2018,2
"1512","6b1cea5edf1e1486bd861fc68228d3df","Black / African American",2018,2
"1513","10cf208a980d042f3f94e14fde5d07ba","Black / African American",2018,2
"1514","9af5254992a9f3a9da74cd46c9b330ef","Black / African American",2018,2
"1515","aefe986ec4ec87e4e879a287dea86ee0","White",2018,2
"1516","e5536349bf3b4e270959e779b524e374","Black / African American",2018,2
"1517","d04241353ed3141ed36727630ffd8193","Black / African American",2018,2
"1518","c1a21bb9cdcc28dfc11c9cb93b99e6f6","White",2018,2
"1519","21454ab8e8e5691a8e9c806bb930e430","White",2018,2
"1520","2310d41797c5b4dcaabd01d908e489fa","Black / African American",2018,2
"1521","939b00c296bc6aae500a87068bf5b2e8","Black / African American",2018,2
"1522","bec5116f1023cd49c61f1767fd67e6cc","Black / African American",2018,2
"1523","f8be53fede396fac148ac32a8d5fc844","Black / African American",2018,2
"1524","820a579f3a57a42527d75bfe099a436f","Black / African American",2018,2
"1525","390e8125376017bfff4296804cdc05ef","Black / African American",2018,2
"1526","64b4418dc753a7298d2674d91d25ff26","Black / African American",2018,2
"1527","87110246e9b95949d6e9318b6ac3b15e","White",2018,2
"1528","dc43f19e7d37f13f74e2c24dccfcef89","White",2018,2
"1529","f9e25fb83cd31369d0d00738d37b43e9","Black / African American",2018,2
"1530","ad654c58b15163d706f17b2ba5aff46e","White",2018,2
"1531","1705c70badaa4eea760cbd992f22efb3","Black / African American",2018,2
"1532","82b81443e4842b84454d19b4be7e8006","Black / African American",2018,2
"1533","44b115ad606e8da7aa73794c1b3f6c23","Black / African American",2018,2
"1534","dc5671cb6fa40eb1439f5b13110297a0","Black / African American",2018,2
"1535","c592fa4828afea163948374501f220fd","White",2018,2
"1536","a45c9cb1bfa7c97e1a9c6cab41eb3aa9","White",2018,2
"1537","a058210e48f97c4543434a53a332fdbf","Black / African American",2018,2
"1538","5ecdbe6e87f3ecc6d0bbfdc2f224c567","Black / African American",2018,2
"1539","3b1ffeec58470502978f0fdf03b5dc8b","Black / African American",2018,2
"1540","c37460ed010d359cc5ade30f4e586198","Black / African American",2018,2
"1541","96893b1c4d7d40cce797ea875cffd9a9","White",2018,2
"1542","e1ee657430b1ae4da2d4671cc7186bff","Black / African American",2018,2
"1543","399fd860453bb6ce695ece5845ef804d","Black / African American",2018,2
"1544","2e1eba49d11ce0436ffd676133011cbf","Black / African American",2018,2
"1545","9a6c38240811ae60dbd245af0257495f","Black / African American",2018,2
"1546","210c2dcdf8a0ed093a922605e05aafde","White",2018,2
"1547","36e778a455d4c54dee38c7d2cf81cbfb","Black / African American",2018,2
"1548","ce152c684fef6f4856f662b0d2f773ec","Black / African American",2018,2
"1549","3ddebf0ffb14a858b761c48da966f498","Black / African American",2018,2
"1550","a3f67b52bebf8f4ece0a1521f676bd8d","Black / African American",2018,2
"1551","08e02199fb2ed5f513aacc570862c959","Black / African American",2018,2
"1552","a91b6f840b72b887080bac569a21eca6","Black / African American",2018,2
"1553","04f31748011406b5e180fa795be6ed13","White",2018,2
"1554","90965619631d90dc6e8acf05de2bdae9","Black / African American",2018,2
"1555","47a54177996807731c551fcda43b73bb","Black / African American",2018,2
"1556","388b006f0018c26a27d63b2007c33170","Black / African American",2018,2
"1557","0511d06e886b9f65c2463c408810376c","White",2018,2
"1558","295e618e24d7a0699b0f53691d27ef9a","Black / African American",2018,2
"1559","91032a93b20a36b8bdcf28b0945f41c8","Black / African American",2018,2
"1560","c357093f42b884d7c5faf1b7ff83ba21","Black / African American",2018,2
"1561","c5356980ee5994194c522535e0ce84f4","Black / African American",2018,2
"1562","f03f4ecdfe1a4828831b5af681f3a0d3","White",2018,2
"1563","59dfcef20c5f25c02a1add96f702ef3a","Black / African American",2018,2
"1564","17cd8909fcde3c5f15a0d85fa678cb60","White",2018,2
"1565","f2b0d27f650dc1763f84d5610a36999e","Black / African American",2018,2
"1566","c3d2185ff2f33be3a5bafeb8163f5d4f","White",2018,2
"1567","d4612dbd920e8a88cc28a05c0219ea76","White",2018,2
"1568","31cdc0fe7e40c440f2224446d80a7762","Black / African American",2018,2
"1569","9a458e74c0caa726e56b78ef95654e5d","White",2018,2
"1570","e6afe72beae45c448e54ff8af017b4f1","Black / African American",2018,2
"1571","fc93bc0f90785d176eb99a5b57f5a5dc","Black / African American",2018,2
"1572","1c71ffe9e699b4900fcfb3c5e917b10e","Black / African American",2018,2
"1573","0be5a1373ee55269fbbc8dd04fe6c28f","Black / African American",2018,2
"1574","931b380857516043b0b1edfec85e82d0","Black / African American",2018,2
"1575","a38863faa86f111364a988f00c10813d","White",2018,2
"1576","4bcfdd7c1a62c5de7fb6860c80330a99","White",2018,2
"1577","e239dfffbe1fd7c1c728a7eed379df57","White",2018,2
"1578","236cf4720dd3e43eb25df418a6cead03","Black / African American",2018,2
"1579","a9a65e532c8dff9a879529e996dc7a9e","White",2018,2
"1580","75ca790d022e1cc2fd4764758d8dee68","White",2018,2
"1581","7f38857fba9e720d65b13cbde04f6243","White",2018,2
"1582","9110ab260f4bf3e0e8c99ecb341e7926","White",2018,2
"1583","ab66f15c3ae1ca0249eafb49a76810b7","Black / African American",2018,2
"1584","ba24873d59849fc05f5c28a20b10b18e","Black / African American",2018,2
"1585","5bfb97d154d40d1e1c777b339bc76168","Black / African American",2018,2
"1586","b9027c624a0801e503e3d28e4fbcda8f","Black / African American",2018,2
"1587","9be7943273955aa6914a24246fc782e1","Black / African American",2018,2
"1588","43bad5752eda300e4ef26f6a0ac0bd63","Black / African American",2018,2
"1589","7fa2c8037d036d4ca12f9372bc63eed6","Black / African American",2018,2
"1590","7bcfa75814c44ab8c111fa9f027f0e69","White",2018,2
"1591","8903a3566fa304f83f7eba896fcb80e9","Black / African American",2018,2
"1592","d8d82e189f004a45f5c97a5c6e3578f1","Black / African American",2018,2
"1593","91c856e5c9c3d4acb4b35d511e08a480","Black / African American",2018,2
"1594","71f74186bf32ad31d20181c173b05137","Black / African American",2018,2
"1595","215a619ad4241eba836d200fddd81c9c","Black / African American",2018,2
"1596","366f5c29acc8a00dabb1794cc5088e4d","Black / African American",2018,2
"1597","10d17a6a28382297459ab27c1d2c7d23","Black / African American",2018,2
"1598","f8602c4d056671c689eb403238651286","Black / African American",2018,2
"1599","7b625008ff41f25e2f01baa44d3e1e58","Black / African American",2018,2
"1600","a1d04c7e23d7889d11732aa90855f4c2","Black / African American",2018,2
"1601","c1630acd549e8cc7513f3e98dea1bbd4","Black / African American",2018,2
"1602","6fb0e3707ab3b663179ecd13be29206f","White",2018,2
"1603","b5b88cf97c086c7d348a049767731cc4","Black / African American",2018,2
"1604","9fe6c28205db4c7d5a3b1eec1b555a11","Black / African American",2018,2
"1605","5e9704776e6b334f374364641f5f0b5b","Black / African American",2018,2
"1606","df68ebb90aed3de098155ab8130ab468","Black / African American",2018,2
"1607","06a579c91e3d5bfbcbf92fa1227562b9","Black / African American",2018,2
"1608","b595bbd9ca9de899beff899ec0fa954c","Black / African American",2018,2
"1609","5b6b3042d1b883bfbe4df79c99b245e3","Black / African American",2018,2
"1610","d5e9b4010b4fdbf85befc76741ad276d","Black / African American",2018,2
"1611","26568ea4f017d2eac7cfd432113b9d3d","Black / African American",2018,2
"1612","ecc6732ea07832fbf4eac652827189e1","White",2018,2
"1613","86bd0d31852611bcc206ef4fcab9cd96","Hispanic / Latinx",2018,2
"1614","e64091f5ac0d05d47b9186f80a0787fc","Black / African American",2018,2
"1615","45b8909b1be3973d0df3cfec8bf2f4f6","Black / African American",2018,2
"1616","43cba7fd45140d06492eb26e891ece01","White",2018,2
"1617","4ca4ae0f1dd610ed824f2820c7b836af","Black / African American",2018,2
"1618","b4b246e800f0ebed250df8a8e1eb134a","Black / African American",2018,2
"1619","df7f068dfb511f8fc7e66455b75717fd","White",2018,2
"1620","e5afabdaec535e6e5c91474fcb91550a","Black / African American",2018,2
"1621","906034dc87b7203708626be6c7e9e669","White",2018,2
"1622","b433a7f786540bb00be36962cf1f7284","White",2018,2
"1623","8a8b74bb9a6411a7352727fecdd9096d","Hispanic / Latinx",2018,2
"1624","e8f82a853460b0d8937934bc6e21621e","Black / African American",2018,2
"1625","5397727d1a79f006f75d550ab9131617","Black / African American",2018,2
"1626","18d5e3887d01fbc05db7ad269f6a58dd","Black / African American",2018,2
"1627","6361f34f45a5e7e8f9c0f2a7939503b6","Black / African American",2018,2
"1628","620457e78bbcfc0c1fccb1dfdbc30403","Black / African American",2018,2
"1629","9e486b7ced2e29b7cb1c04eb9ff6a143","White",2018,2
"1630","ca6579733e94af6fbadbed5fdefa04a1","Black / African American",2018,2
"1631","39010ae81d1530f78163d28342e52d2a","White",2018,2
"1632","50bcfac6d786970dc9595d416fb0beab","Black / African American",2018,2
"1633","880cd1716d4d48d40d825bd393cfe116","White",2018,2
"1634","57e335997e7ade1a89e1f91fa72dd919","White",2018,2
"1635","93b81ba4612238566b9201600f03c946","Black / African American",2018,2
"1636","34515daeaa03497bcfd0e3f823ab9ae3","White",2018,2
"1637","7dfad779b78078efedb4d89390f10ab6","White",2018,2
"1638","900a3690d181b683561e9f3de2241f90","Black / African American",2018,2
"1639","ca1a68c17af69ae95921a164dcbe6034","Hispanic / Latinx",2018,2
"1640","ccd17f4b998c02aeea67d86c838a10cb","White",2018,2
"1641","bd0e31a06188a3c942aff62c08c3d784","Black / African American",2018,2
"1642","3640dbdd1d221f50968c06f29360735d","White",2018,2
"1643","e3dfdf24d609971661d36d3f5ed4cba2","White",2018,2
"1644","53537cecff0e17419e9d39579cf35edb","Black / African American",2018,2
"1645","1f42923e1b9f9b1a1e447afa566b510f","White",2018,2
"1646","4aea87611d585d08111e991046f15101","Black / African American",2018,2
"1647","401736c411fa82a74804f1fe049b4002","Black / African American",2018,2
"1648","9540319ad4d8d85f9f4f3694f329ef70","Black / African American",2018,2
"1649","ec04e062e938e47eda1df7ffb537cdac","White",2018,2
"1650","51b644ade375a4d57bd1f1574706c867","Black / African American",2018,2
"1651","1fda5d374c91b439e153a335ddf3c5f8","White",2018,2
"1652","3cd070823e4142c489fd82a997dcc5a2","Black / African American",2018,2
"1653","85f55ca410bb661d5f7a4fb0c6a2bdb3","White",2018,2
"1654","6dd872bec9190af96c72913cce2de8f0","Black / African American",2018,2
"1655","c86ed1273151f0968c0b2cf12c028ad1","Black / African American",2018,2
"1656","a43d37cbe1ebbdb1b8699fecc7701ab8","Black / African American",2018,2
"1657","12bebba39d296c94b755641450cc8171","Black / African American",2018,2
"1658","b788398890bdfc2b0fda29d0d8fb885c","Black / African American",2018,2
"1659","c5ebecf92f50af396ff5b131cfca25d2","White",2018,2
"1660","137b38c9f1174ba4018088e5db64556a","White",2018,2
"1661","04ee6e847462668e20b3d92001eab4db","Black / African American",2018,2
"1662","d6f6be5b9def8b3b73174f644d489aa2","Black / African American",2018,2
"1663","afe7a464d5571aa2829f8c4a8df93957","Black / African American",2018,2
"1664","d80c5f35c409e95ff0d2e578161b40b9","Black / African American",2018,2
"1665","0d306f9100831c8d03b0a7c48845e8df","Black / African American",2018,2
"1666","f2e8ceacb08e5b487ead6f8d5a301cc5","Black / African American",2018,2
"1667","eede10ac0fa180a18ca6ef050d2f8b9a","White",2018,2
"1668","c32db998b696a8907d9cc85a2e9f9c3a","Black / African American",2018,2
"1669","c9f3a3436c0959fea3dd144eacf754d1","Black / African American",2018,2
"1670","28955c23a2517a24de7ef2436e403504","Black / African American",2018,2
"1671","8f0de63fec8a3dabc30cce11a7766ad7","Black / African American",2018,2
"1672","769acc7ed2ab74e0bd4ee04b22d84ae0","Black / African American",2018,2
"1673","3c2fdc8a617b3074e96bc0ead6c9babd","Black / African American",2018,2
"1674","61db459b8834086c671808e894a59c97","Black / African American",2018,2
"1675","d6b1a4440abcd16ec9888541df87a8c6","Black / African American",2018,2
"1676","6a8fbb1790b234ecc447bebb041c4a7b","Black / African American",2018,2
"1677","e4b0d10b9d7adfd2786fe69945e8cdec","Black / African American",2018,2
"1678","b904435216b1ebaa4acef8fe1d375f55","Black / African American",2018,2
"1679","0f16e81719c0dcf9f37dac78352a533a","Black / African American",2018,2
"1680","4749666c093a0253b1f7d63b0b0a924d","Black / African American",2018,2
"1681","9e4ccb2385adc16f25730401a7fabc32","Black / African American",2018,2
"1682","aaaad35a27939f3be55888bb6f8dd483","Black / African American",2018,2
"1683","e0995216af784bc5dc4177f774ec6bac","White",2018,2
"1684","b8586c0cbb98d2b10680c3977fd89715","Black / African American",2018,2
"1685","2dbdb9f81d10d8e364bc611fdbe76bb3","Black / African American",2018,2
"1686","b97854ec5b9e80bd57c89551e80a8430","Black / African American",2018,2
"1687","bb4b0a991aeb9681909f6b4294abb8a8","White",2018,2
"1688","d5b65778d4e64b5bed7a4d72af3f8841","Black / African American",2018,2
"1689","35fa463822b3ee4fa44615dacc49df0d","Black / African American",2018,2
"1690","9ebccbfcac73d4f16fbffaee48d67512","Black / African American",2018,2
"1691","546d05fa70f17172b7a79fa4e727bf1f","Black / African American",2018,2
"1692","abf6e07c24a767e33d88ce3b55cc37f0","Black / African American",2018,2
"1693","a3a454f6b1ad11882c3917f85cb6616f","White",2018,2
"1694","8992b8e737e17bf70fb3530856007152","Black / African American",2018,2
"1695","aa3b45d9c28cf5b1664d88369c9ad582","Black / African American",2018,2
"1696","0ff41c85d984b6c35491f9fe0645ff01","Black / African American",2018,2
"1697","2787cf23783191242d19c3f0a8b9561b","White",2018,2
"1698","d842d0ba8e85a87c9884b1deaa1d8d87","Black / African American",2018,2
"1699","0f178db09658c95ddfef7a0e04b7290a","White",2018,2
"1700","7fe196321e78950e82dea6a7ca4631cc","Black / African American",2018,2
"1701","5b3bf9766cae78a979591281c6a7b53d","Black / African American",2018,2
"1702","48f6a90082d55a24d5153be1f84cbec8","Black / African American",2018,2
"1703","476c9a464b8ec2cf2f6c7d73fd23e140","Black / African American",2018,2
"1704","91c8e32344ad93f589bdf863e28efa7c","Black / African American",2018,2
"1705","9dab3591490b519ead65fd7c3bc82803","Black / African American",2018,2
"1706","4f34b939e8e66e06865ada911616604a","Black / African American",2018,2
"1707","27362bbd1c50d35c8b2d370e9fa3b903","Black / African American",2018,2
"1708","1bc0e8d862f7cf957cc0bec68409f32d","White",2018,2
"1709","00c3b21433137e6ab6a3985342ded520","White",2018,2
"1710","0203f81d42b912d724b9d2ede8b142fb","White",2018,2
"1711","2b380aa94f6b3bfe6c5700f746b143fd","Black / African American",2018,2
"1712","010516f95f0becd9aea2fee40f369303","Black / African American",2018,2
"1713","b99993e1a94f5b6887d91b391c3c86e4","Black / African American",2018,2
"1714","c3c7f6a411089313554eaf347fd0089c","Black / African American",2018,2
"1715","564cb1326e4560a12e15b1441b76af5a","White",2018,2
"1716","ea7add3c78ae07357a48c3e794eb2484","Black / African American",2018,2
"1717","d87208028b81d6cd07f73af2847b957f","Black / African American",2018,2
"1718","5e7f25ea62f545f76abdfe99436c5c42","Black / African American",2018,2
"1719","42cf4629071144a634a67165834268fd","Black / African American",2018,2
"1720","0a7a6b2b29e5029c9f5d30fceff16e55","Black / African American",2018,2
"1721","306579fc0df5506b9fe1142e7b8ea2d6","Black / African American",2018,2
"1722","5733673ae3efbcbce8051388de2cb243","Black / African American",2018,2
"1723","035b2a651ff887ce3a6c8b3308fdc861","Black / African American",2018,2
"1724","3a04aa7b75867b87095a93d216ee4e46","Black / African American",2018,2
"1725","9472a6558746d0d630f1b845d3fb3221","Black / African American",2018,2
"1726","7086307515944a5e3d0249b4eec45d66","Black / African American",2018,2
"1727","248682d61bb1c7574bc136733c852c6e","Black / African American",2018,2
"1728","e78595d1a01ea3f386acb7f4f7a4973b","Black / African American",2018,2
"1729","2e17c4fd0f8bfed7012da5663e59e0da","Black / African American",2018,2
"1730","54a4a56e8af00b76bfc22ab82ed4036a","White",2018,2
"1731","5b0968ddcd8d86ab52427be1cffff1de","Black / African American",2018,2
"1732","085c7e8aadfd0c692a28967c8850860a","Black / African American",2018,2
"1733","586f49dec0f54b9dfddae0f2146f6650","Black / African American",2018,2
"1734","c1b59052e8be7d1fbed2c17c061ae5b4","Black / African American",2018,2
"1735","6ab7121210da215bafaf525bbd534a23","Black / African American",2018,2
"1736","4876fb0239c2cb2ff1d768e033373198","White",2018,2
"1737","c8cb7363aa0b47afb7c71fd3101eeaf1","Black / African American",2018,2
"1738","0b106a722c65ae1d02c4996ff9d32e24","Black / African American",2018,2
"1739","352f812bb541582605c104379fadfb8b","Black / African American",2018,2
"1740","a572fc3ff664b072e11030d68615a4c5","Black / African American",2018,2
"1741","ddaad9c31e50db1af746b43de22400e1","Black / African American",2018,2
"1742","53693c3ba7648165f0818693510a79c9","Black / African American",2018,2
"1743","44d0ba59d74e24aa7ce676f23776e9fe","Black / African American",2018,2
"1744","6b2efaf0f45cd40d23659e514f088385","White",2018,2
"1745","2bbda9523017ef6719504967b714e3de","Black / African American",2018,2
"1746","83793b3f275742d463bd8ed412deee6b","Black / African American",2018,2
"1747","3245c294552d24dcf304c8cf7b093a8b","Black / African American",2018,2
"1748","a77ae2acccd7971f196732f4b807125d","Black / African American",2018,2
"1749","4c821181455beafc522eb92d4e169349","Black / African American",2018,2
"1750","6713a5de76da17e2b47711ef77d6b192","Black / African American",2018,2
"1751","11d5dd1186d139646308c3f6fdfe449a","Black / African American",2018,2
"1752","16802269c722e1d33bcbfc40d5a2e71b","Black / African American",2018,2
"1753","4aa7f1cb3f3b31f2862c0ec58f998d1c","Black / African American",2018,2
"1754","7174befd5629a43b5d6c045e5fc72939","Black / African American",2018,2
"1755","81a9a32797036a81fe4e1246684eaacd","White",2018,2
"1756","3297f7f02ff6646df89a55ab5ed0fcf8","Black / African American",2018,2
"1757","c587f45d37c13ffaba3d02347ffaf5ec","White",2018,2
"1758","d6f7f1708a5281cae7bf20a1b32ed24f","Black / African American",2018,2
"1759","f2c01c8f1ed8de58500230478ae1ffa4","Black / African American",2018,2
"1760","502674f09d41e485a070ca0cd72c419e","White",2018,2
"1761","ae6e0409e7158bde78f5dd0eb1566331","Black / African American",2018,2
"1762","db44677cc77294e2e196c83e13d994a5","Black / African American",2018,2
"1763","5eacdbdd6b1ed99d968bc2e67b9759bf","White",2018,2
"1764","fc7871626d0e65980ad3a9de643120a2","White",2018,2
"1765","c6333ade4eed062240948f8aa80cf31d","Black / African American",2018,2
"1766","880f1f565cbfa01fe67e5d985167fa88","Black / African American",2018,2
"1767","f58c34a940615ddb46c0ae46caaa52c4","Asian / Pacific Islander",2018,2
"1768","1f388bcaaa43f28671dae9f78be74b42","Black / African American",2018,2
"1769","8501152b9de6c0710d7f200214667f58","Black / African American",2018,2
"1770","035cb92472b863b059711dc1becce744","Black / African American",2018,2
"1771","fe3e78b1a8de329c8c2af03029612317","Black / African American",2018,2
"1772","5e692e20e35cd0f54d24c4218757f9a7","Black / African American",2018,2
"1773","c498176f04de6800c8b7cd06a8b8c4f7","White",2018,2
"1774","79b6cc05acd001f414da10d1f67dff21","Black / African American",2018,2
"1775","fec2624557aa852616b0bdb97bad7cf6","Black / African American",2018,2
"1776","31a07f7bbabbe9f9738cc7ac3ca17713","Black / African American",2018,2
"1777","e54e886c58f8bb0d5ac1a0c0a6faf3b2","White",2018,2
"1778","4dd222e2c7c59579fc78e7b2c530bf54","White",2018,2
"1779","6d20b0a7cf2d87e050e5e91784f8e48b","Black / African American",2018,2
"1780","8af02bfcbafcce9f8bb9b7a1ea60cd9d","Black / African American",2018,2
"1781","8cba1f215cb0dc04e6bc904f2e4b2515","White",2018,2
"1782","664cba50fffd5bbc4814beb46b916b1d","Black / African American",2018,2
"1783","5725dc75963d07bee36462f273d27348","White",2018,2
"1784","6d208daf84c37bb5290795af7fb7cf95","White",2018,2
"1785","36bbe166c72bce63569538f2f6b1b67f","Black / African American",2018,2
"1786","2afd7497c63b48145790cf1f3495a34e","Black / African American",2018,2
"1787","4d4de028450b7f01195cfe7f3dac5664","Black / African American",2018,2
"1788","ce4fa05a27f2125866ee1ba0ca94696f","Black / African American",2018,2
"1789","0e9028e00fb5e590dbb3ec758bf68dfa","Black / African American",2018,2
"1790","cb45277167cb567263569f31300f9bc4","Hispanic / Latinx",2018,2
"1791","a20aaf7d01dd8d3dcf315d7e3e73cb3d","Black / African American",2018,2
"1792","fe4c0876997d5bc35f2405bdb8f7494f","Black / African American",2018,2
"1793","aac7e967421e2570dc3cf426ca3736ed","Black / African American",2018,2
"1794","f6b03bd0fc2b123bfa2e58e2e96c69b1","Black / African American",2018,2
"1795","b07268763c57a2585fa7a97ae8ed10f7","Black / African American",2018,2
"1796","1fd7b8c76b3121b91d7794d70c122032","Black / African American",2018,2
"1797","1ff6cec4f684c9f1171ca2ee86e56ead","White",2018,2
"1798","82d238ceff4e36ebb524a173f663a824","Black / African American",2018,2
"1799","5f751d7e94d57a01bc5ff964ac367490","Black / African American",2018,2
"1800","46e1b6463ef8eff2f880ccdd18891755","White",2018,2
"1801","29ee2ff43079ced871033735f5786304","Black / African American",2018,2
"1802","3330559c3e4f4681a354c0da61f1697d","Black / African American",2018,2
"1803","58754d587dedba2b76281d031ff07cc4","Black / African American",2018,2
"1804","9b1a00bfce255e2bae00da07caf178db","White",2018,2
"1805","2881038484fc7f7e58ea80862541d034","White",2018,2
"1806","be0b8a240f038ee01a1963f66b8a2c83","Black / African American",2018,2
"1807","24be369c0a64a1729601450f9f3135a9","Black / African American",2018,2
"1808","dc55ffc3d207ef55858078e770bf7059","Black / African American",2018,2
"1809","28f5f8cad9a60a4547e1b289ddd178b0","Black / African American",2018,2
"1810","0c78ae1e3a9a1626a8e2016088b3e730","Black / African American",2018,2
"1811","2b02d782a4ea1b5c2d5d9a5fe49e9762","Black / African American",2018,2
"1812","d5c12e7529d99ee367a06bd05097dfc3","White",2018,2
"1813","703fe18e0c396684df0e2c3f8aaf01a6","Black / African American",2018,2
"1814","a4dace9a34684ce25fab8e89145c1a90","Black / African American",2018,2
"1815","5321eaff9ba30133543d1983b4638225","White",2018,2
"1816","a03be11e637f09b95ff0d1e83a7652d1","Black / African American",2018,2
"1817","0759a3ca5270301c04bcd2e41f7b21af","Black / African American",2018,2
"1818","220328d166d48567f228ddee90116ffc","Black / African American",2018,2
"1819","90f87901ea55948ecf45de11f5adba1e","Black / African American",2018,2
"1820","ba03f51bd5457c4f81357ddc48e9260a","Black / African American",2018,2
"1821","81319b69d40e5fe78f35abba92f41c18","Black / African American",2018,2
